"id","DateTime","DateTimeDigitized","DateTimeOriginal","ExifVersion","ExposureBias","FNumber","Flash","FocalLength","GPSAltitude","GPSAltitudeRef","GPSDateStamp","GPSInfo","GPSLatitude","GPSLatitudeRef","GPSLongitude","GPSLongitudeRef","GPSProcessingMethod","GPSTimeStamp","ISO","brightnessValue","compressedBitsPerPixel","contrast","digitalZoomRatio","exposureProgram","exposureTime","focalLengthIn35mmFilm","gPanoCaptureSoftware","gPanoCroppedAreaImageHeightPixels","gPanoCroppedAreaImageWidthPixels","gPanoCroppedAreaLeftPixels","gPanoCroppedAreaTopPixels","gPanoFullPanoHeightPixels","gPanoFullPanoWidthPixels","gPanoLargestValidInteriorRectHeight","gPanoLargestValidInteriorRectLeft","gPanoLargestValidInteriorRectTop","gPanoLargestValidInteriorRectWidth","gPanoNorthPosInX","gPanoProjectionType","gPanoStitchingSoftware","gPanoUsePanoramaViewer","lightSource","make","maxApertureValue","meteringMode","model","pixelXDimension","pixelYDimension","resolutionUnit","saturation","sharpness","whiteBalance","xResolution","yResolution","Orientation"
"66","2013-09-15 15:44:49","2013-08-31 14:54:17","2013-08-31 14:54:17","0220","0","2","0","3.82","918.4","0","2013-08-31 08:00:00","960","40.55885694444444","N","116.69582366666667","E","ASCII","","125","9.099503","10558632/4085760 (2.584)","0","0","2","0.000182","28","","","","","","","","","","","","","","","","0","HTC","2","255","HTC One","1520","2688","","0","0","0","72","72","0"
"67","2013-09-15 15:44:53","2013-08-31 15:20:16","2013-08-31 15:20:16","0220","0","2","0","3.82","","","","","","","","","","","160","10.550715","9270944/4085760 (2.269)","0","0","2","0.000052","28","","","","","","","","","","","","","","","","0","HTC","2","255","HTC One","2688","1520","","0","0","0","72","72","0"
"68","2013-09-15 15:44:58","","2013-08-31 15:48:26","0220","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HTC","","","HTC One","4636","1116","","","","","","","0"
"69","2013-09-15 15:44:54","","2013-08-31 15:20:43","0220","","","","","1090.199","0","2013-08-31 08:00:00","376","40.55920408333333","N","116.69837186111111","E","","","","","","","","","","","","","","","","","","","","","","","","","","","HTC","","","HTC One","4480","1014","","","","","","","0"
"70","2013-09-15 15:45:05","","2013-08-31 16:20:46","0220","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HTC","","","HTC One","4948","1086","","","","","","","0"
"78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4849","1755","","","","","","","0"
"79","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"80","2014-05-03 19:55:45","2014-05-03 15:57:56","2014-05-03 15:57:56","0230","0","5","16","50","","","","1016","","","","","","","400","","4","0","1","1","0.00080","75","","","","","","","","","","","","","","","","0","NIKON CORPORATION","1","3","NIKON D7000","1487","1487","","0","0","0","300","300","0"
"81","2014-06-27 19:07:59","2014-06-27 19:07:59","2014-06-27 19:07:59","0221","","2.8","24","3.85","16.791545189504372","0","","1054","31.281975","N","121.46180833333334","E","","","80","3.5483253588516748","","","","2","0.03333333333333333","35","","","","","","","","","","","","","","","","","Apple","","3","iPhone 4","2592","1936","","","","0","72","72","0"
"82","2014-02-15 13:44:50","","","","","","","","1918.8","0","2014-02-15 08:00:00","194","25.92402838888889","N","100.10691833333333","E","","","","","","","","","","","","","","","","","","","","","","","","","","","HTC","","","HTC One","2664","1110","","","","","","","0"
"83","2014-06-30 14:25:08","2014-06-30 14:25:08","2014-06-30 14:25:08","","","","","","","","","212","31.240344444444446","N","121.41129166666667","E","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4096","1615","","","","","","","0"
"88","2014-02-15 13:24:17","2014-02-15 13:24:17","2014-02-15 13:24:17","0220","0","2","0","3.82","1941.5","0","2014-02-15 08:00:00","918","25.926589944444444","N","100.10533141666666","E","ASCII","","125","8.584929","10703104/4085760 (2.62)","0","0","2","0.00026","28","","","","","","","","","","","","","","","","0","HTC","2","255","HTC One","2688","1520","","0","0","0","72","72","0"
"89","2014-07-01 11:24:50","","","","","","","","0","0","2014-07-01 08:00:00","342","22.684005722222224","N","113.52578733333333","E","","","","","","","","","","","","","","","","","","","","","","","","","","","HTC","","","HTC One","56","100","","","","","","","0"
"90","2014-07-01 12:52:50","","","","","","","","0","0","2014-07-01 08:00:00","342","22.684013361111113","N","113.52577972222223","E","","","","","","","","","","","","","","","","","","","","","","","","","","","HTC","","","HTC One","1520","2688","","","","","","","0"
"91","2014-07-05 18:26:01","2014-07-05 18:26:01","2014-07-05 18:26:01","0221","","2.8","24","3.85","131.32804232804233","0","","1054","31.27601111111111","N","121.44811944444444","E","","","125","1.949748743718593","","","","2","0.058823529411764705","35","","","","","","","","","","","","","","","","","Apple","","5","iPhone 4","2592","1936","","","","0","72","72","0"
"92","2014-07-06 20:25:42","2014-07-06 20:25:42","2014-07-06 20:25:42","0221","","2.8","24","3.85","18.099025974025974","0","","1054","31.142647222222223","N","121.40596111111111","E","","","1000","-1.7892209178228389","","","","2","0.06666666666666667","35","","","","","","","","","","","","","","","","","Apple","","5","iPhone 4","1936","2592","","","","0","72","72","0"
"93","2014-07-08 10:45:34","2014-07-08 10:45:34","2014-07-08 10:45:34","0220","0","2","1","3.82","61.7","0","2014-07-08 08:00:00","1462","22.684061027777776","N","113.52571105555556","E","ASCII","","125","7.736932","18448576/4085760 (4.515)","0","0","2","0.000468","28","","","","","","","","","","","","","","","","0","HTC","2","255","HTC One","2688","1520","","0","0","0","72","72","0"
"94","2014-07-08 10:45:39","2014-07-08 10:45:39","2014-07-08 10:45:39","0220","0","2","1","3.82","61.7","0","2014-07-08 08:00:00","1462","22.684061027777776","N","113.52571105555556","E","ASCII","","125","7.736932","18037128/4085760 (4.415)","0","0","2","0.000468","28","","","","","","","","","","","","","","","","0","HTC","2","255","HTC One","2688","1520","","0","0","0","72","72","0"
"95","2014-07-08 10:48:13","2014-07-08 10:48:13","2014-07-08 10:48:13","0220","0","2","1","3.82","61.099","0","2014-07-08 08:00:00","1462","22.684024805555556","N","113.52569577777777","E","ASCII","","125","6.584929","14983784/4085760 (3.667)","0","0","2","0.001041","28","","","","","","","","","","","","","","","","0","HTC","2","255","HTC One","1520","2688","","0","0","0","72","72","0"
"96","2014-07-08 10:47:48","2014-07-08 10:47:48","2014-07-08 10:47:48","0220","0","2","1","3.82","60.799","0","2014-07-08 08:00:00","1462","22.684024805555556","N","113.52568816666667","E","ASCII","","125","7.206418","17118672/4085760 (4.19)","0","0","2","0.000677","28","","","","","","","","","","","","","","","","0","HTC","2","255","HTC One","2688","1520","","0","0","0","72","72","0"
"97","2014-07-19 19:11:06","2014-07-19 19:11:06","2014-07-19 19:11:06","0220","0","2.2","1","3.5","0","0","2014-07-19 08:00:00","720","31.326591472222223","N","121.57126616666666","E","","","658","","","","1","0","0.070004","","","","","","","","","","","","","","","","","255","HUAWEI                         ","","2","HUAWEI G750-T01                ","3120","4160","","","","0","72","72","0"
"98","2014-07-19 18:21:01","2014-07-19 18:21:01","2014-07-19 18:21:01","0220","0","2.2","1","3.5","0","0","2014-07-19 08:00:00","720","31.32655525","N","121.57122038888889","E","","","664","","","","1","0","0.070004","","","","","","","","","","","","","","","","","255","HUAWEI                         ","","2","HUAWEI G750-T01                ","3120","4160","","","","0","72","72","0"
"99","2009-03-12 13:48:39","2008-02-07 11:33:11","2008-02-07 11:33:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1024","768","","","","","","","0"
"100","2009-03-12 13:48:39","2008-02-07 11:33:11","2008-02-07 11:33:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1024","768","","","","","","","0"
"101","2009-03-12 13:48:35","2008-02-18 05:07:31","2008-02-18 05:07:31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1024","768","","","","","","","0"
"102","2009-03-12 13:48:28","2008-02-11 11:32:43","2008-02-11 11:32:43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1024","768","","","","","","","0"
"103","2009-03-12 13:48:35","2008-02-18 05:07:31","2008-02-18 05:07:31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1024","768","","","","","","","0"
"104","2009-03-12 13:48:28","2008-02-11 11:32:43","2008-02-11 11:32:43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1024","768","","","","","","","0"
"105","2012-10-22 13:11:44","2012-10-22 13:11:44","2012-10-22 13:11:44","0221","","2.8","24","3.85","0","0","","594","34.837","N","116.39116666666666","E","","","100","4.394640682095006","","","","2","0.016666666666666666","","","","","","","","","","","","","","","","","","Apple","","5","iPhone 4","2592","1936","","","2","0","72","72","0"
"106","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1550","611","","","","","","","0"
"107","2010-06-02 13:10:50","2009-08-27 05:03:01","2009-08-27 05:03:01","0221","0","8","0","12","","","","","","","","","","","200","","","0","1","1","30","18","","","","","","","","","","","","","","","","0","NIKON CORPORATION","4.3","5","NIKON D70s","2805","1578","","0","0","0","240","240","0"
"108","2011-09-05 16:56:50","2011-09-05 16:56:50","2011-07-27 11:39:23","0220","-0.3","8","0","30","","","","","","","","","","","100","","","","","3","0.0080","51","","","","","","","","","","","","","","","","","SIGMA","1","5","SIGMA SD14","666","999","","","","1","180","180","0"
"109","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000","666","","","","","","","0"
"110","2011-01-27 20:42:53","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","900","900","","","","","72","72","0"
"111","2011-01-28 22:39:49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","900","900","","","","","72","72","0"
"112","2011-01-28 10:46:19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","900","900","","","","","72","72","0"
"113","2011-01-28 10:00:39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","900","900","","","","","72","72","0"
"114","2011-01-28 09:40:10","","","","","","","14.975276324368782","","","","","","","","","","","","","","","","","","14.975276324368782","","","","","","","","","","","","","","","","","","","","","1400","548","","","","","300","300","0"
"115","2011-08-09 17:02:16","2011-08-09 17:02:16","2011-08-09 17:02:16","0230","-0.33","7.1","16","48.5","","","","","","","","","","","100","10.77","4","","","2","0.0016666666666666668","","","","","","","","","","","","","","","","","0","FUJIFILM","3","5","FinePix HS22EXR","3264","2176","3","","","0","72","72","0"
"116","2011-08-09 18:05:34","2011-08-09 18:05:34","2011-08-09 18:05:34","0230","-1.33","4.5","16","24.9","","","","","","","","","","","100","6.81","4","","","2","0.0033333333333333335","","","","","","","","","","","","","","","","","0","FUJIFILM","3","5","FinePix HS22EXR","3264","2176","3","","","0","72","72","0"
"117","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","900","410","","","","","","","0"
"118","2010-08-02 08:11:16","2010-08-02 08:11:16","2010-08-02 08:11:16","0221","0","8","16","17","","","","3944","","","","","","","100","","","","","","0.003125","","","","","","","","","","","","","","","","","","Canon","","","Canon EOS 40D","1936","1288","2","","","0","500","500","0"
"119","2008-05-16 10:10:00","2008-05-16 10:10:00","2008-05-16 10:10:00","0221","0","8","0","18","","","","28412","","","","","","","100","","4","0","1","3","0.0125","27","","","","","","","","","","","","","","","","0","NIKON CORPORATION","3.6","2","NIKON D200","3872","2592","","0","0","0","300","300","0"
"120","2008-05-15 10:05:12","2008-05-15 10:05:12","2008-05-15 10:05:12","0221","0","8","0","42","","","","28580","","","","","","","100","","4","0","1","3","0.025","63","","","","","","","","","","","","","","","","0","NIKON CORPORATION","4.3","2","NIKON D200","3872","2592","","0","0","0","300","300","0"
"121","2008-05-14 15:22:45","2008-05-14 15:22:45","2008-05-14 15:22:45","0221","0","8","0","28","","","","27656","","","","","","","100","","4","","","3","0.0040","","","","","","","","","","","","","","","","","0","NIKON CORPORATION","4","2","NIKON D200","2592","3872","","","","","300","300","0"
"122","2008-05-14 06:48:22","2008-05-14 06:48:22","2008-05-14 06:48:22","0221","0","8","0","46","","","","26278","","","","","","","100","","4","","","3","0.002857142857142857","","","","","","","","","","","","","","","","","0","NIKON CORPORATION","4.4","2","NIKON D200","2592","3872","","","","","300","300","0"
"123","2009-10-14 06:16:38","2009-10-14 06:16:38","2009-10-14 06:16:38","0221","0","4","0","29","","","","","","","","","","","100","","3","","","","0.0040","","","","","","","","","","","","","","","","","","Canon","4","5","Canon EOS 300D DIGITAL","3072","2048","2","","","0","180","180","0"
"124","2008-05-12 11:57:15","2008-05-12 11:57:15","2008-05-12 11:57:15","0221","0","8","0","22","","","","28536","","","","","","","100","","4","0","1","3","0.0010","33","","","","","","","","","","","","","","","","0","NIKON CORPORATION","3.8","2","NIKON D200","3872","2592","","0","0","0","300","300","0"
"125","2008-05-11 16:40:40","2008-05-11 16:40:40","2008-05-11 16:40:40","0221","0","8","0","22","","","","28608","","","","","","","100","","4","0","1","3","0.0050","33","","","","","","","","","","","","","","","","0","NIKON CORPORATION","3.8","2","NIKON D200","3872","2592","","0","0","0","300","300","0"
"126","2011-02-07 22:08:14","2010-01-05 13:10:25","2010-01-05 13:10:25","0230","-0.3","5.6","16","6","","","","","","","","","","","100","","","0","0","3","0.00278862","28","","","","","","","","","","","","","","","","0","NIKON","3","5","COOLPIX P7000","3648","2430","","0","0","0","300","300","0"
"127","2014-08-16 09:44:26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","900","891","","","","","72","72","0"
"128","2014-08-16 09:41:23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","900","1005","","","","","72","72","0"
"129","2014-08-16 09:44:47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","900","891","","","","","72","72","0"
"130","2014-08-16 09:42:34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","900","1005","","","","","72","72","0"
"131","2014-08-16 09:43:53","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","900","891","","","","","72","72","0"
"132","2014-08-16 09:43:17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","900","891","","","","","72","72","0"
"133","2014-08-16 09:40:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","900","1005","","","","","72","72","0"
"134","2014-08-16 09:43:01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","900","909","","","","","72","72","0"
"135","2014-08-16 09:43:37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","900","891","","","","","72","72","0"
"136","2014-08-16 09:44:09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","900","909","","","","","72","72","0"
"137","2004-12-08 16:50:23","","","0210","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","700","735","","","","","350","350","0"
"138","2004-12-08 17:00:40","","","0210","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","700","513","","","","","350","350","0"
"139","2004-12-08 16:31:10","","","0210","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","700","734","","","","","350","350","0"
"140","2004-12-10 15:13:04","","","0210","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","700","741","","","","","350","350","0"
"141","2004-12-10 15:35:42","","","0210","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","700","752","","","","","350","350","0"
"142","2013-07-22 03:30:10","2013-07-22 03:30:10","2013-07-22 03:30:10","0221","0","5.8","16","19.4","","","","","","","","","","","500","","4","","","5","0.0125","","","","","","","","","","","","","","","","","0","SONY","3.4375","5","DSC-W310","3264","2448","","0","0","0","72","72","0"
"143","2014-01-31 18:16:57","2014-01-31 18:16:57","2014-01-31 18:16:56","0220","0","2","0","3.82","0","0","2014-01-31 08:00:00","918","34.84208677777778","N","116.40316008333333","E","ASCII","","1000","-2.84803","6924160/4085760 (1.695)","0","0","2","0.090002","28","","","","","","","","","","","","","","","","0","HTC","2","255","HTC One","1520","2688","","0","0","0","72","72","0"
"144","2014-02-06 10:22:48","2014-02-06 10:22:48","2014-02-06 10:22:48","0220","0","2","0","3.82","36.7","0","2014-02-06 08:00:00","918","34.83666991666667","N","116.39122772222223","E","ASCII","","160","10.550715","11662952/4085760 (2.855)","0","0","2","0.000052","28","","","","","","","","","","","","","","","","0","HTC","2","255","HTC One","2688","1520","","0","0","0","72","72","0"
"145","2013-05-27 17:13:23","2013-05-27 17:13:23","2013-05-27 17:13:23","0230","0","4","16","4.5","","","","","","","","","","","100","","3","","1","","0.00080","","","","","","","","","","","","","","","","","","Canon","3.625","5","Canon PowerShot SX240 HS","4000","3000","2","","","0","180","180","0"
"146","2013-05-25 14:04:03","2013-05-25 14:04:03","2013-05-25 14:04:03","0230","0","5.6","16","40.31","","","","","","","","","","","100","","3","","1","","0.0050","","","","","","","","","","","","","","","","","","Canon","4.96875","5","Canon PowerShot SX240 HS","4000","3000","2","","","0","180","180","0"
"147","2013-05-29 19:13:26","2013-05-29 19:13:26","2013-05-29 19:13:26","0230","0","5.6","16","34.494","","","","","","","","","","","800","","3","","1","","0.03333333333333333","","","","","","","","","","","","","","","","","","Canon","4.96875","5","Canon PowerShot SX240 HS","4000","3000","2","","","0","180","180","0"
"148","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","670","502","","","","","","","0"
"149","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","670","502","","","","","","","0"
"150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","670","502","","","","","","","0"
"151","2012-02-04 08:52:03","2012-02-04 08:52:03","2012-02-04 08:52:03","0220","0","2.9","16","5.7","","","","","","","","","","","200","4.19","4","","","7","0.007142857142857143","","","","","","","","","","","","","","","","","0","FUJIFILM","3.07","5","FinePix AV105","4000","3000","3","","0","0","72","72","0"
"152","2011-05-29 08:45:55","2011-05-29 08:45:55","2011-05-29 08:45:55","0220","0","2.9","16","5.7","","","","","","","","","","","100","7.03","4","","","2","0.0020","","","","","","","","","","","","","","","","","0","FUJIFILM","3.07","5","FinePix AV105","4000","3000","3","","0","0","72","72","0"
"153","2011-05-29 09:31:17","2011-05-29 09:31:17","2011-05-29 09:31:17","0220","0","2.9","16","5.7","","","","","","","","","","","160","5.35","4","","","2","0.0040","","","","","","","","","","","","","","","","","0","FUJIFILM","3.07","5","FinePix AV105","4000","3000","3","","0","0","72","72","0"
"154","2011-05-29 10:25:21","2011-05-29 10:25:21","2011-05-29 10:25:21","0220","0","2.9","16","5.7","","","","","","","","","","","100","7.47","4","","","2","0.0014705882352941176","","","","","","","","","","","","","","","","","0","FUJIFILM","3.07","5","FinePix AV105","4000","3000","3","","0","0","72","72","0"
"155","2011-05-29 10:18:23","2011-05-29 10:18:23","2011-05-29 10:18:23","0220","0","8.8","16","5.7","","","","","","","","","","","100","8.5","4","","","2","0.006666666666666667","","","","","","","","","","","","","","","","","0","FUJIFILM","3.07","5","FinePix AV105","4000","3000","3","","0","0","72","72","0"
"156","2011-05-29 10:18:23","2011-05-29 10:18:23","2011-05-29 10:18:23","0220","0","8.8","16","5.7","","","","","","","","","","","100","8.5","4","","","2","0.006666666666666667","","","","","","","","","","","","","","","","","0","FUJIFILM","3.07","5","FinePix AV105","3000","4000","3","","","","72","72","0"
"157","2011-10-04 14:58:50","2011-10-04 14:58:50","2011-10-04 14:58:50","0220","0","4.03","16","6.63","","","","","","","","","","","200","2.56","4","","","2","0.014285714285714285","","","","","","","","","","","","","","","","","0","FUJIFILM","2.97","5","FinePix Z70","4000","3000","3","","0","0","72","72","0"
"158","2011-10-04 16:38:48","2011-10-04 16:38:48","2011-10-04 16:38:48","0220","0","4.03","16","6.63","","","","","","","","","","","800","2.56","4","","","2","0.1111111111111111","","","","","","","","","","","","","","","","","0","FUJIFILM","2.97","5","FinePix Z70","4000","3000","3","","0","0","72","72","0"
"159","2014-08-22 13:47:53","2014-08-22 13:47:53","2014-08-22 13:47:53","0220","0","2.2","0","3.5","","","","","","","","","","","57","","","","1","0","0.002332","","","","","","","","","","","","","","","","","255","HUAWEI                         ","","2","HUAWEI G750-T01                ","3120","4160","","","","0","72","72","0"
"160","2014-08-22 13:55:57","2014-08-22 13:55:57","2014-08-22 13:55:57","0220","0","2.2","0","3.5","","","","","","","","","","","70","","","","1","0","0.039996","","","","","","","","","","","","","","","","","255","HUAWEI                         ","","2","HUAWEI G750-T01                ","3120","4160","","","","0","72","72","0"
"161","2014-08-22 13:59:53","2014-08-22 13:59:53","2014-08-22 13:59:53","0220","0","2.2","0","3.5","0","0","2014-08-22 08:00:00","720","31.239818555555555","N","121.41162108333334","E","","","84","","","","1","0","0.039996","","","","","","","","","","","","","","","","","255","HUAWEI                         ","","2","HUAWEI G750-T01                ","3120","4160","","","","0","72","72","0"
"162","2013-07-23 15:05:53","2013-07-23 15:05:53","2013-07-23 15:05:53","0221","","2.8","24","3.85","25.199203187250998","0","","594","31.203333333333333","N","121.44166666666666","E","","","80","3.637617554858934","","","","2","0.041666666666666664","35","","","","","","","","","","","","","","","","","Apple","","5","iPhone 4","2592","1936","","","","0","72","72","0"
"163","2013-09-06 18:56:50","2013-09-06 18:56:50","2013-09-06 18:56:50","0221","","2.8","24","3.85","26.846341463414635","0","","594","31.221333333333334","N","121.41133333333333","E","","","200","1.4881882770870338","","","","2","0.06666666666666667","35","","","","","","","","","","","","","","","","","Apple","","5","iPhone 4","2592","1936","","","","0","72","72","0"
"164","2013-08-16 12:29:52","2013-08-16 12:29:52","2013-08-16 12:29:52","0221","","2.8","24","3.85","22.953341740226985","0","","594","31.2405","N","121.411","E","","","80","8.96502732240437","","","","2","0.0009615384615384616","35","","","","","","","","","","","","","","","","","Apple","","3","iPhone 4","2592","1936","","","","0","72","72","0"
"165","","","2013-10-01 17:33:38","","","","","","","","","250","35.212096","N","113.0914599998611","E","","","","","","","","","","","","","","","","","","","","","","","","","","","samsung","","","GT-I9500","1836","3264","","","","","","","0"
"166","","","2013-10-01 17:33:38","","","","","","","","","250","35.212096","N","113.0914599998611","E","","","","","","","","","","","","","","","","","","","","","","","","","","","samsung","","","GT-I9500","1836","3264","","","","","","","0"
"167","","","2013-10-01 17:33:38","","","","","","","","","250","35.212096","N","113.0914599998611","E","","","","","","","","","","","","","","","","","","","","","","","","","","","samsung","","","GT-I9500","1836","3264","","","","","","","0"
"168","","","2013-10-01 17:33:38","","","","","","","","","250","35.212096","N","113.0914599998611","E","","","","","","","","","","","","","","","","","","","","","","","","","","","samsung","","","GT-I9500","1836","3264","","","","","","","0"
"169","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","600","800","","","","","","","0"
"170","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","600","800","","","","","","","0"
"171","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","600","800","","","","","","","0"
"172","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","600","800","","","","","","","0"
"173","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","600","800","","","","","","","0"
"174","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","600","800","","","","","","","0"
"175","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","600","800","","","","","","","0"
"176","","","2012-09-01 16:49:17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MOTO","","","ME525+","1600","1200","","","","","","","0"
"177","","","2012-09-01 16:49:22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MOTO","","","ME525+","1600","1200","","","","","","","0"
"178","","","2012-09-01 14:05:37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MOTO","","","ME525+","1200","1600","","","","","","","0"
"179","","","2012-09-02 09:51:34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MOTO","","","ME525+","1200","1600","","","","","","","0"
"180","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1440","900","","","","","","","0"
"181","2012-08-31 15:53:15","2012-08-31 15:53:15","2012-08-31 15:53:15","0220","0","4.03","16","6.63","","","","","","","","","","","400","2.56","4","","","2","0.0007692307692307692","","","","","","","","","","","","","","","","","0","FUJIFILM","2.97","5","FinePix Z70","4000","3000","3","","0","0","72","72","0"
"182","2012-08-31 15:53:15","2012-08-31 15:53:15","2012-08-31 15:53:15","0220","0","4.03","16","6.63","","","","","","","","","","","400","2.56","4","","","2","0.0007692307692307692","","","","","","","","","","","","","","","","","0","FUJIFILM","2.97","5","FinePix Z70","4000","3000","3","","0","0","72","72","0"
"183","2014-09-19 23:11:15","","","","","","","","0","0","2014-09-19 08:00:00","258","41.19387433333333","N","122.04639433333332","E","","","","","","","","","","","","","","","","","","","","","","","","","","","HTC","","","HTC One","1520","2688","","","","","","","0"
"185","2014-09-21 04:01:11","2014-09-20 10:13:36","2014-09-20 10:13:36","0230","0","4","24","4.5","","","","","","","","","","","100","","3","","1","","0.00625","","","","","","","","","","","","","","","","","","Canon","3.625","5","Canon PowerShot SX240 HS","4000","2248","2","","","0","180","180","0"
"186","2014-09-21 04:01:09","2014-09-20 10:08:39","2014-09-20 10:08:39","0230","0","4","24","4.5","","","","","","","","","","","125","","3","","1","","0.00625","","","","","","","","","","","","","","","","","","Canon","3.625","5","Canon PowerShot SX240 HS","4000","2248","2","","","0","180","180","0"
"187","2014-09-21 04:01:37","2014-09-20 11:04:53","2014-09-20 11:04:53","0230","0","4","24","4.5","","","","","","","","","","","100","","3","","1","","0.003125","","","","","","","","","","","","","","","","","","Canon","3.625","5","Canon PowerShot SX240 HS","4000","2248","2","","","0","180","180","0"
"188","2014-09-21 04:01:31","2014-09-20 10:30:10","2014-09-20 10:30:10","0230","0","5.6","24","37.247","","","","","","","","","","","400","","3","","1","","0.0050","","","","","","","","","","","","","","","","","","Canon","4.96875","5","Canon PowerShot SX240 HS","4000","2248","2","","","0","180","180","0"
"189","2014-09-21 04:01:54","2014-09-20 11:31:54","2014-09-20 11:31:54","0230","0","4","16","4.5","","","","","","","","","","","200","","3","","1","","0.0015625","","","","","","","","","","","","","","","","","","Canon","3.625","5","Canon PowerShot SX240 HS","4000","2248","2","","","0","180","180","0"
"190","2014-09-21 04:01:58","2014-09-20 11:34:06","2014-09-20 11:34:06","0230","0","4","16","4.5","","","","","","","","","","","200","","3","","1","","0.0025","","","","","","","","","","","","","","","","","","Canon","3.625","5","Canon PowerShot SX240 HS","4000","2248","2","","","0","180","180","0"
"191","2014-09-21 04:02:00","2014-09-20 11:38:17","2014-09-20 11:38:17","0230","0","4","16","4.5","","","","","","","","","","","100","","3","","1","","0.0040","","","","","","","","","","","","","","","","","","Canon","3.625","5","Canon PowerShot SX240 HS","4000","2248","2","","","0","180","180","0"
